BranchAndBound,artificial/01_knap_wc_75_150_23.csv,75,150,-,-,-,0:00:00.000357,185,150,18,-,-,
RatioSortGreedy,artificial/01_knap_wc_75_150_23.csv,75,150,-,-,-,0:00:00.013683,132.0,165.0,14.0,-,-,
ValueSortGreedy,artificial/01_knap_wc_75_150_23.csv,75,150,-,-,-,0:00:00.000357,210.0,199.0,7.0,-,-,
WeightSortGreedy,artificial/01_knap_wc_75_150_23.csv,75,150,-,-,-,0:00:00.000411,140.0,145.0,25.0,-,-,
RatiosortAndConvergeGreedy,artificial/01_knap_wc_75_150_23.csv,75,150,-,-,-,0:00:00.059466,185.0,150,18,-,-,
TopDownDynamicProgramming,artificial/01_knap_wc_75_150_23.csv,75,150,-,-,-,0:00:00.072965,185,150,18.0,-,-,
BottomUpDynamicProgramming,artificial/01_knap_wc_75_150_23.csv,75,150,-,-,-,0:00:00.061544,185,150,18.0,-,-,
FullyPolyNomial,artificial/01_knap_wc_75_150_23.csv,75,150,-,-,-,0:00:00.077800,184.99624,150,18,-,-,
GeneticProgramming,artificial/01_knap_wc_75_150_23.csv,75,150,-,-,-,0:00:00.284979,665,648,41,50,-,
AntColony,artificial/01_knap_wc_75_150_23.csv,75,150,-,-,50,0:00:00.017862,160,147,9,50,0.5,
Randomized,artificial/01_knap_wc_75_150_23.csv,75,150,-,-,50,0:00:00.001123,158,150,7,0.1,-,
GeneticProgramming,artificial/01_knap_wc_75_150_23.csv,75,150,-,-,-,0:00:00.013002,580,564,33,10,-,
GeneticProgramming,artificial/01_knap_wc_75_150_23.csv,75,150,-,-,-,0:00:00.073875,747,729,44,25,-,
GeneticProgramming,artificial/01_knap_wc_75_150_23.csv,75,150,-,-,-,0:00:00.622129,532,546,36,75,-,
GeneticProgramming,artificial/01_knap_wc_75_150_23.csv,75,150,-,-,-,0:00:01.115650,480,471,31,100,-,
GeneticProgramming,artificial/01_knap_wc_75_150_23.csv,75,150,-,-,-,0:00:04.513068,498,497,33,200,-,
GeneticProgramming,artificial/01_knap_wc_75_150_23.csv,75,150,-,-,-,0:00:07.026998,649,639,41,250,-,
GeneticProgramming,artificial/01_knap_wc_75_150_23.csv,75,150,-,-,-,0:00:10.423616,683,692,44,300,-,
GeneticProgramming,artificial/01_knap_wc_75_150_23.csv,75,150,-,-,-,0:00:14.512981,623,621,40,350,-,
GeneticProgramming,artificial/01_knap_wc_75_150_23.csv,75,150,-,-,-,0:00:19.014957,561,544,36,400,-,
AntColony,artificial/01_knap_wc_75_150_23.csv,75,150,-,-,200,0:00:00.017428,155,150,8,50,0.5,
AntColony,artificial/01_knap_wc_75_150_23.csv,75,150,-,-,250,0:00:00.018672,166,150,13,50,0.5,
AntColony,artificial/01_knap_wc_75_150_23.csv,75,150,-,-,300,0:00:00.017239,157,150,9,50,0.5,
AntColony,artificial/01_knap_wc_75_150_23.csv,75,150,-,-,350,0:00:00.017874,156,145,10,50,0.5,
AntColony,artificial/01_knap_wc_75_150_23.csv,75,150,-,-,400,0:00:00.018430,156,150,11,50,0.5,
AntColony,artificial/01_knap_wc_75_150_23.csv,75,150,-,-,200,0:00:00.009215,156,145,8,25,0.5,
AntColony,artificial/01_knap_wc_75_150_23.csv,75,150,-,-,200,0:00:00.019871,154,147,11,50,0.5,
AntColony,artificial/01_knap_wc_75_150_23.csv,75,150,-,-,200,0:00:00.027244,158,149,9,75,0.5,
AntColony,artificial/01_knap_wc_75_150_23.csv,75,150,-,-,200,0:00:00.035904,157,149,8,100,0.5,
AntColony,artificial/01_knap_wc_75_150_23.csv,75,150,-,-,200,0:00:00.067464,158,150,10,200,0.5,
AntColony,artificial/01_knap_wc_75_150_23.csv,75,150,-,-,200,0:00:00.035746,163,146,9,100,0.5,
AntColony,artificial/01_knap_wc_75_150_23.csv,75,150,-,-,200,0:00:00.036811,157,145,10,100,0.75,
AntColony,artificial/01_knap_wc_75_150_23.csv,75,150,-,-,200,0:00:00.036970,159,144,10,100,0.95,
Randomized,artificial/01_knap_wc_75_150_23.csv,75,150,-,-,100,0:00:00.001767,159,150,9,0.2,-,
Randomized,artificial/01_knap_wc_75_150_23.csv,75,150,-,-,100,0:00:00.001821,153,150,6,0.3,-,
Randomized,artificial/01_knap_wc_75_150_23.csv,75,150,-,-,100,0:00:00.001741,157,148,6,0.4,-,
Randomized,artificial/01_knap_wc_75_150_23.csv,75,150,-,-,100,0:00:00.001806,154,150,6,0.5,-,
