BranchAndBound,artificial/01_knap_sc_100_200_12.csv,100,200,-,-,-,0:00:00.000460,340,200,20,-,-,
RatioSortGreedy,artificial/01_knap_sc_100_200_12.csv,100,200,-,-,-,0:00:00.025378,531.0,482.0,7.0,-,-,
ValueSortGreedy,artificial/01_knap_sc_100_200_12.csv,100,200,-,-,-,0:00:00.000340,531.0,482.0,7.0,-,-,
WeightSortGreedy,artificial/01_knap_sc_100_200_12.csv,100,200,-,-,-,0:00:00.000360,339.0,199.0,20.0,-,-,
RatiosortAndConvergeGreedy,artificial/01_knap_sc_100_200_12.csv,100,200,-,-,-,0:00:00.299577,339.0,199,20,-,-,
TopDownDynamicProgramming,artificial/01_knap_sc_100_200_12.csv,100,200,-,-,-,0:00:00.107241,340,200,20.0,-,-,
BottomUpDynamicProgramming,artificial/01_knap_sc_100_200_12.csv,100,200,-,-,-,0:00:00.115005,340,200,20.0,-,-,
FullyPolyNomial,artificial/01_knap_sc_100_200_12.csv,100,200,-,-,-,0:00:00.130728,339.99118999999996,200,20,-,-,
GeneticProgramming,artificial/01_knap_sc_100_200_12.csv,100,200,-,-,-,0:00:00.279018,2811,2363,64,50,-,
AntColony,artificial/01_knap_sc_100_200_12.csv,100,200,-,-,50,0:00:00.025823,262,199,9,50,0.5,
Randomized,artificial/01_knap_sc_100_200_12.csv,100,200,-,-,50,0:00:00.001242,227,199,4,0.1,-,
GeneticProgramming,artificial/01_knap_sc_100_200_12.csv,100,200,-,-,-,0:00:00.076037,2173,1837,48,25,-,
GeneticProgramming,artificial/01_knap_sc_100_200_12.csv,100,200,-,-,-,0:00:00.611473,2199,1863,48,75,-,
GeneticProgramming,artificial/01_knap_sc_100_200_12.csv,100,200,-,-,-,0:00:01.117708,1777,1497,40,100,-,
GeneticProgramming,artificial/01_knap_sc_100_200_12.csv,100,200,-,-,-,0:00:04.455908,2282,1925,51,200,-,
GeneticProgramming,artificial/01_knap_sc_100_200_12.csv,100,200,-,-,-,0:00:07.119939,2088,1752,48,250,-,
GeneticProgramming,artificial/01_knap_sc_100_200_12.csv,100,200,-,-,-,0:00:10.566628,2245,1867,54,300,-,
GeneticProgramming,artificial/01_knap_sc_100_200_12.csv,100,200,-,-,-,0:00:14.211942,2602,2196,58,350,-,
GeneticProgramming,artificial/01_knap_sc_100_200_12.csv,100,200,-,-,-,0:00:19.104775,2083,1747,48,400,-,
AntColony,artificial/01_knap_sc_100_200_12.csv,100,200,-,-,200,0:00:00.026051,261,198,9,50,0.5,
AntColony,artificial/01_knap_sc_100_200_12.csv,100,200,-,-,250,0:00:00.024646,263,200,9,50,0.5,
AntColony,artificial/01_knap_sc_100_200_12.csv,100,200,-,-,300,0:00:00.025302,268,198,10,50,0.5,
AntColony,artificial/01_knap_sc_100_200_12.csv,100,200,-,-,350,0:00:00.024856,268,198,10,50,0.5,
AntColony,artificial/01_knap_sc_100_200_12.csv,100,200,-,-,400,0:00:00.025437,253,197,8,50,0.5,
AntColony,artificial/01_knap_sc_100_200_12.csv,100,200,-,-,200,0:00:00.012554,241,199,6,25,0.5,
AntColony,artificial/01_knap_sc_100_200_12.csv,100,200,-,-,200,0:00:00.025377,254,198,8,50,0.5,
AntColony,artificial/01_knap_sc_100_200_12.csv,100,200,-,-,200,0:00:00.036470,256,193,9,75,0.5,
AntColony,artificial/01_knap_sc_100_200_12.csv,100,200,-,-,200,0:00:00.048515,256,200,8,100,0.5,
AntColony,artificial/01_knap_sc_100_200_12.csv,100,200,-,-,200,0:00:00.097497,277,200,11,200,0.5,
AntColony,artificial/01_knap_sc_100_200_12.csv,100,200,-,-,200,0:00:00.047962,256,200,8,100,0.5,
AntColony,artificial/01_knap_sc_100_200_12.csv,100,200,-,-,200,0:00:00.048312,269,199,10,100,0.75,
AntColony,artificial/01_knap_sc_100_200_12.csv,100,200,-,-,200,0:00:00.048411,262,199,9,100,0.95,
Randomized,artificial/01_knap_sc_100_200_12.csv,100,200,-,-,100,0:00:00.002218,221,200,3,0.2,-,
Randomized,artificial/01_knap_sc_100_200_12.csv,100,200,-,-,100,0:00:00.002100,221,193,4,0.3,-,
Randomized,artificial/01_knap_sc_100_200_12.csv,100,200,-,-,100,0:00:00.002181,221,200,3,0.4,-,
Randomized,artificial/01_knap_sc_100_200_12.csv,100,200,-,-,100,0:00:00.002200,220,199,3,0.5,-,
