BruteForce,low-dimensional/f8_l-d_kp_23_10000,23,10000,9767,-,-,0:15:24.919218,9767,9768,11,-,-,
BranchAndBound,low-dimensional/f8_l-d_kp_23_10000,23,10000,9767,-,-,0:00:00.000548,9767,9768,11,-,-,
RatioSortGreedy,low-dimensional/f8_l-d_kp_23_10000,23,10000,9767,-,-,0:00:00.000489,13461.0,13589.0,17.0,-,-,
ValueSortGreedy,low-dimensional/f8_l-d_kp_23_10000,23,10000,9767,-,-,0:00:00.000432,13628.0,13637.0,14.0,-,-,
WeightSortGreedy,low-dimensional/f8_l-d_kp_23_10000,23,10000,9767,-,-,0:00:00.000434,9554.0,9653.0,13.0,-,-,
RatiosortAndConvergeGreedy,low-dimensional/f8_l-d_kp_23_10000,23,10000,9767,-,-,0:00:00.033477,9751.0,9750,11,-,-,
TopDownDynamicProgramming,low-dimensional/f8_l-d_kp_23_10000,23,10000,9767,-,-,0:00:00.213171,9767,9768,11.0,-,-,
BottomUpDynamicProgramming,low-dimensional/f8_l-d_kp_23_10000,23,10000,9767,-,-,0:00:01.195655,9767,9768,11.0,-,-,
FullyPolyNomial,low-dimensional/f8_l-d_kp_23_10000,23,10000,9767,-,-,0:00:00.159346,9766.750695652174,9768,11,-,-,
GeneticProgramming,low-dimensional/f8_l-d_kp_23_10000,23,10000,9767,-,-,0:00:00.434769,9694,9702,11,50,-,
AntColony,low-dimensional/f8_l-d_kp_23_10000,23,10000,9767,-,50,0:00:00.006718,5816,5826,7,50,0.5,
Randomized,low-dimensional/f8_l-d_kp_23_10000,23,10000,9767,-,50,0:00:00.000904,9755,9766,10,0.1,-,
GeneticProgramming,low-dimensional/f8_l-d_kp_23_10000,23,10000,9767,-,-,0:00:00.126813,9605,9725,12,25,-,
AntColony,low-dimensional/f8_l-d_kp_23_10000,23,10000,9767,-,25,0:00:00.006425,6819,6824,7,50,0.5,
Randomized,low-dimensional/f8_l-d_kp_23_10000,23,10000,9767,-,25,0:00:00.000690,9728,9738,10,-,-,
GeneticProgramming,low-dimensional/f8_l-d_kp_23_10000,23,10000,9767,-,-,0:00:00.998285,9726,9746,11,75,-,
AntColony,low-dimensional/f8_l-d_kp_23_10000,23,10000,9767,-,75,0:00:00.004913,6666,6759,8,50,0.5,
Randomized,low-dimensional/f8_l-d_kp_23_10000,23,10000,9767,-,75,0:00:00.001220,9726,9727,11,-,-,
GeneticProgramming,low-dimensional/f8_l-d_kp_23_10000,23,10000,9767,-,-,0:00:01.882188,9737,9738,10,100,-,
AntColony,low-dimensional/f8_l-d_kp_23_10000,23,10000,9767,-,100,0:00:00.006843,7280,7293,8,50,0.5,
Randomized,low-dimensional/f8_l-d_kp_23_10000,23,10000,9767,-,100,0:00:00.001502,9765,9766,10,-,-,
GeneticProgramming,low-dimensional/f8_l-d_kp_23_10000,23,10000,9767,-,-,0:00:07.279374,9720,9738,12,200,-,
AntColony,low-dimensional/f8_l-d_kp_23_10000,23,10000,9767,-,200,0:00:00.007826,8134,8249,10,50,0.5,
Randomized,low-dimensional/f8_l-d_kp_23_10000,23,10000,9767,-,200,0:00:00.002262,9719,9730,10,-,-,
GeneticProgramming,low-dimensional/f8_l-d_kp_23_10000,23,10000,9767,-,-,0:00:11.724643,9729,9730,12,250,-,
GeneticProgramming,low-dimensional/f8_l-d_kp_23_10000,23,10000,9767,-,-,0:00:17.489170,9728,9738,12,300,-,
GeneticProgramming,low-dimensional/f8_l-d_kp_23_10000,23,10000,9767,-,-,0:00:23.975742,9734,9744,11,350,-,
GeneticProgramming,low-dimensional/f8_l-d_kp_23_10000,23,10000,9767,-,-,0:00:31.124613,9737,9747,12,400,-,
GeneticProgramming,low-dimensional/f8_l-d_kp_23_10000,23,10000,9767,-,-,0:00:49.189057,9744,9755,11,500,-,
AntColony,low-dimensional/f8_l-d_kp_23_10000,23,10000,9767,-,250,0:00:00.012411,6811,6816,8,100,-,
AntColony,low-dimensional/f8_l-d_kp_23_10000,23,10000,9767,-,300,0:00:00.011788,6816,6830,8,100,-,
AntColony,low-dimensional/f8_l-d_kp_23_10000,23,10000,9767,-,350,0:00:00.013132,7184,7290,8,100,-,
AntColony,low-dimensional/f8_l-d_kp_23_10000,23,10000,9767,-,400,0:00:00.013129,7263,7276,9,100,-,
AntColony,low-dimensional/f8_l-d_kp_23_10000,23,10000,9767,-,500,0:00:00.012367,6783,6776,7,100,-,
AntColony,low-dimensional/f8_l-d_kp_23_10000,23,10000,9767,-,200,0:00:00.003749,5721,5824,6,25,0.5,
AntColony,low-dimensional/f8_l-d_kp_23_10000,23,10000,9767,-,200,0:00:00.006729,6302,6313,7,50,0.5,
AntColony,low-dimensional/f8_l-d_kp_23_10000,23,10000,9767,-,200,0:00:00.009364,7152,7265,8,75,0.5,
AntColony,low-dimensional/f8_l-d_kp_23_10000,23,10000,9767,-,200,0:00:00.011665,6309,6313,7,100,0.5,
AntColony,low-dimensional/f8_l-d_kp_23_10000,23,10000,9767,-,200,0:00:00.021456,6697,6802,7,200,0.5,
Randomized,low-dimensional/f8_l-d_kp_23_10000,23,10000,9767,-,200,0:00:00.002727,9705,9715,11,0.2,-,
Randomized,low-dimensional/f8_l-d_kp_23_10000,23,10000,9767,-,200,0:00:00.002512,9751,9762,10,0.3,-,
Randomized,low-dimensional/f8_l-d_kp_23_10000,23,10000,9767,-,200,0:00:00.002418,9725,9735,10,0.4,-,
Randomized,low-dimensional/f8_l-d_kp_23_10000,23,10000,9767,-,200,0:00:00.001735,9611,9729,12,0.5,-,
