BruteForce,low-dimensional/f3_l-d_kp_4_20,4,20,35,-,-,0:00:00.003144,35,18,3,-,-,
BranchAndBound,low-dimensional/f3_l-d_kp_4_20,4,20,35,-,-,0:00:00.000698,35,18,3,-,-,
RatioSortGreedy,low-dimensional/f3_l-d_kp_4_20,4,20,35,-,-,0:00:00.000639,22.0,15.0,2.0,-,-,
ValueSortGreedy,low-dimensional/f3_l-d_kp_4_20,4,20,35,-,-,0:00:00.000485,28.0,16.0,2.0,-,-,
WeightSortGreedy,low-dimensional/f3_l-d_kp_4_20,4,20,35,-,-,0:00:00.000527,35.0,18.0,3.0,-,-,
RatiosortAndConvergeGreedy,low-dimensional/f3_l-d_kp_4_20,4,20,35,-,-,0:00:00.029060,35.0,18,3,-,-,
TopDownDynamicProgramming,low-dimensional/f3_l-d_kp_4_20,4,20,35,-,-,0:00:00.001582,35,18,3.0,-,-,
BottomUpDynamicProgramming,low-dimensional/f3_l-d_kp_4_20,4,20,35,-,-,0:00:00.003839,35,18,3.0,-,-,
FullyPolyNomial,low-dimensional/f3_l-d_kp_4_20,4,20,35,-,-,0:00:00.002422,34.99875,18,3,-,-,
GeneticProgramming,low-dimensional/f3_l-d_kp_4_20,4,20,35,-,-,0:00:00.535153,35,18,3,50,-,
AntColony,low-dimensional/f3_l-d_kp_4_20,4,20,35,-,50,0:00:00.006474,35,18,3,50,0.5,
Randomized,low-dimensional/f3_l-d_kp_4_20,4,20,35,-,50,0:00:00.000951,28,16,2,0.1,-,
GeneticProgramming,low-dimensional/f3_l-d_kp_4_20,4,20,35,-,-,0:00:00.163450,35,18,3,25,-,
AntColony,low-dimensional/f3_l-d_kp_4_20,4,20,35,-,25,0:00:00.007243,35,18,3,50,0.5,
Randomized,low-dimensional/f3_l-d_kp_4_20,4,20,35,-,25,0:00:00.000490,28,16,2,-,-,
GeneticProgramming,low-dimensional/f3_l-d_kp_4_20,4,20,35,-,-,0:00:01.167610,35,18,3,75,-,
AntColony,low-dimensional/f3_l-d_kp_4_20,4,20,35,-,75,0:00:00.004312,35,18,3,50,0.5,
Randomized,low-dimensional/f3_l-d_kp_4_20,4,20,35,-,75,0:00:00.000906,9,6,1,-,-,
GeneticProgramming,low-dimensional/f3_l-d_kp_4_20,4,20,35,-,-,0:00:02.021786,35,18,3,100,-,
AntColony,low-dimensional/f3_l-d_kp_4_20,4,20,35,-,100,0:00:00.006472,35,18,3,50,0.5,
Randomized,low-dimensional/f3_l-d_kp_4_20,4,20,35,-,100,0:00:00.000769,24,14,2,-,-,
GeneticProgramming,low-dimensional/f3_l-d_kp_4_20,4,20,35,-,-,0:00:07.985014,35,18,3,200,-,
AntColony,low-dimensional/f3_l-d_kp_4_20,4,20,35,-,200,0:00:00.001274,35,18,3,50,0.5,
Randomized,low-dimensional/f3_l-d_kp_4_20,4,20,35,-,200,0:00:00.001416,28,16,2,-,-,
GeneticProgramming,low-dimensional/f3_l-d_kp_4_20,4,20,35,-,-,0:00:12.973357,35,18,3,250,-,
GeneticProgramming,low-dimensional/f3_l-d_kp_4_20,4,20,35,-,-,0:00:18.607346,35,18,3,300,-,
GeneticProgramming,low-dimensional/f3_l-d_kp_4_20,4,20,35,-,-,0:00:25.459517,35,18,3,350,-,
GeneticProgramming,low-dimensional/f3_l-d_kp_4_20,4,20,35,-,-,0:00:33.483976,35,18,3,400,-,
GeneticProgramming,low-dimensional/f3_l-d_kp_4_20,4,20,35,-,-,0:00:53.344217,35,18,3,500,-,
AntColony,low-dimensional/f3_l-d_kp_4_20,4,20,35,-,250,0:00:00.007337,35,18,3,100,-,
AntColony,low-dimensional/f3_l-d_kp_4_20,4,20,35,-,300,0:00:00.005833,35,18,3,100,-,
AntColony,low-dimensional/f3_l-d_kp_4_20,4,20,35,-,350,0:00:00.006703,35,18,3,100,-,
AntColony,low-dimensional/f3_l-d_kp_4_20,4,20,35,-,400,0:00:00.007328,35,18,3,100,-,
AntColony,low-dimensional/f3_l-d_kp_4_20,4,20,35,-,500,0:00:00.004721,35,18,3,100,-,
AntColony,low-dimensional/f3_l-d_kp_4_20,4,20,35,-,200,0:00:00.000877,35,18,3,25,0.5,
AntColony,low-dimensional/f3_l-d_kp_4_20,4,20,35,-,200,0:00:00.006980,33,20,3,50,0.5,
AntColony,low-dimensional/f3_l-d_kp_4_20,4,20,35,-,200,0:00:00.004234,35,18,3,75,0.5,
AntColony,low-dimensional/f3_l-d_kp_4_20,4,20,35,-,200,0:00:00.006279,35,18,3,100,0.5,
AntColony,low-dimensional/f3_l-d_kp_4_20,4,20,35,-,200,0:00:00.013391,35,18,3,200,0.5,
Randomized,low-dimensional/f3_l-d_kp_4_20,4,20,35,-,200,0:00:00.003936,28,16,2,0.2,-,
Randomized,low-dimensional/f3_l-d_kp_4_20,4,20,35,-,200,0:00:00.002017,9,6,1,0.3,-,
Randomized,low-dimensional/f3_l-d_kp_4_20,4,20,35,-,200,0:00:00.001781,35,18,3,0.4,-,
Randomized,low-dimensional/f3_l-d_kp_4_20,4,20,35,-,200,0:00:00.001155,35,18,3,0.5,-,
