BruteForce,low-dimensional/f2_l-d_kp_20_878,20,878,1024,-,-,0:01:36.443911,1024,871,17,-,-,
BranchAndBound,low-dimensional/f2_l-d_kp_20_878,20,878,1024,-,-,0:00:00.000502,1024,871,17,-,-,
RatioSortGreedy,low-dimensional/f2_l-d_kp_20_878,20,878,1024,-,-,0:00:00.000504,556.0,856.0,11.0,-,-,
ValueSortGreedy,low-dimensional/f2_l-d_kp_20_878,20,878,1024,-,-,0:00:00.000502,1045.0,913.0,17.0,-,-,
WeightSortGreedy,low-dimensional/f2_l-d_kp_20_878,20,878,1024,-,-,0:00:00.000511,949.0,818.0,17.0,-,-,
RatiosortAndConvergeGreedy,low-dimensional/f2_l-d_kp_20_878,20,878,1024,-,-,0:00:00.033239,1018.0,837,17,-,-,
TopDownDynamicProgramming,low-dimensional/f2_l-d_kp_20_878,20,878,1024,-,-,0:00:00.055522,1024,871,17.0,-,-,
BottomUpDynamicProgramming,low-dimensional/f2_l-d_kp_20_878,20,878,1024,-,-,0:00:00.096509,1024,871,17.0,-,-,
FullyPolyNomial,low-dimensional/f2_l-d_kp_20_878,20,878,1024,-,-,0:00:00.073683,1024,871,17,-,-,
GeneticProgramming,low-dimensional/f2_l-d_kp_20_878,20,878,1024,-,-,0:00:00.538344,979,876,17,50,-,
AntColony,low-dimensional/f2_l-d_kp_20_878,20,878,1024,-,50,0:00:00.005441,385,299,7,50,0.5,
Randomized,low-dimensional/f2_l-d_kp_20_878,20,878,1024,-,50,0:00:00.001265,1016,865,16,0.1,-,
GeneticProgramming,low-dimensional/f2_l-d_kp_20_878,20,878,1024,-,-,0:00:00.151153,952,835,16,25,-,
AntColony,low-dimensional/f2_l-d_kp_20_878,20,878,1024,-,25,0:00:00.005618,321,279,5,50,0.5,
Randomized,low-dimensional/f2_l-d_kp_20_878,20,878,1024,-,25,0:00:00.000853,1016,865,16,-,-,
GeneticProgramming,low-dimensional/f2_l-d_kp_20_878,20,878,1024,-,-,0:00:01.217885,958,828,17,75,-,
AntColony,low-dimensional/f2_l-d_kp_20_878,20,878,1024,-,75,0:00:00.005146,368,242,5,50,0.5,
Randomized,low-dimensional/f2_l-d_kp_20_878,20,878,1024,-,75,0:00:00.001537,1016,865,16,-,-,
GeneticProgramming,low-dimensional/f2_l-d_kp_20_878,20,878,1024,-,-,0:00:02.110122,903,797,14,100,-,
AntColony,low-dimensional/f2_l-d_kp_20_878,20,878,1024,-,100,0:00:00.005554,496,345,7,50,0.5,
Randomized,low-dimensional/f2_l-d_kp_20_878,20,878,1024,-,100,0:00:00.001904,1016,865,16,-,-,
GeneticProgramming,low-dimensional/f2_l-d_kp_20_878,20,878,1024,-,-,0:00:08.257280,970,866,17,200,-,
AntColony,low-dimensional/f2_l-d_kp_20_878,20,878,1024,-,200,0:00:00.005648,322,233,5,50,0.5,
Randomized,low-dimensional/f2_l-d_kp_20_878,20,878,1024,-,200,0:00:00.003524,1016,865,16,-,-,
GeneticProgramming,low-dimensional/f2_l-d_kp_20_878,20,878,1024,-,-,0:00:13.146502,954,840,17,250,-,
GeneticProgramming,low-dimensional/f2_l-d_kp_20_878,20,878,1024,-,-,0:00:19.421338,986,855,17,300,-,
GeneticProgramming,low-dimensional/f2_l-d_kp_20_878,20,878,1024,-,-,0:00:26.048485,953,831,16,350,-,
GeneticProgramming,low-dimensional/f2_l-d_kp_20_878,20,878,1024,-,-,0:00:35.693463,958,864,17,400,-,
GeneticProgramming,low-dimensional/f2_l-d_kp_20_878,20,878,1024,-,-,0:00:55.153997,989,828,17,500,-,
AntColony,low-dimensional/f2_l-d_kp_20_878,20,878,1024,-,-,0:00:00.000335,0,0,0,250,-,
AntColony,low-dimensional/f2_l-d_kp_20_878,20,878,1024,-,-,0:00:00.000428,0,0,0,300,-,
