BruteForce,low-dimensional/f7_l-d_kp_7_50,7,50,107,-,-,0:00:00.013262,107,50,2,-,-,
BranchAndBound,low-dimensional/f7_l-d_kp_7_50,7,50,107,-,-,0:00:00.000552,107,50,2,-,-,
RatioSortGreedy,low-dimensional/f7_l-d_kp_7_50,7,50,107,-,-,0:00:00.000613,98.0,52.0,5.0,-,-,
ValueSortGreedy,low-dimensional/f7_l-d_kp_7_50,7,50,107,-,-,0:00:00.000287,70.0,31.0,1.0,-,-,
WeightSortGreedy,low-dimensional/f7_l-d_kp_7_50,7,50,107,-,-,0:00:00.000185,79.0,42.0,5.0,-,-,
RatiosortAndConvergeGreedy,low-dimensional/f7_l-d_kp_7_50,7,50,107,-,-,0:00:00.029674,102.0,48,4,-,-,
TopDownDynamicProgramming,low-dimensional/f7_l-d_kp_7_50,7,50,107,-,-,0:00:00.002036,107,50,2.0,-,-,
BottomUpDynamicProgramming,low-dimensional/f7_l-d_kp_7_50,7,50,107,-,-,0:00:00.005065,107,50,2.0,-,-,
FullyPolyNomial,low-dimensional/f7_l-d_kp_7_50,7,50,107,-,-,0:00:00.002027,107.0,50,2,-,-,
GeneticProgramming,low-dimensional/f7_l-d_kp_7_50,7,50,107,-,-,0:00:00.459929,105,50,4,50,-,
AntColony,low-dimensional/f7_l-d_kp_7_50,7,50,107,-,50,0:00:00.003543,107,50,2,50,0.5,
Randomized,low-dimensional/f7_l-d_kp_7_50,7,50,107,-,50,0:00:00.000991,107,50,2,0.1,-,
GeneticProgramming,low-dimensional/f7_l-d_kp_7_50,7,50,107,-,-,0:00:00.139940,102,48,4,25,-,
AntColony,low-dimensional/f7_l-d_kp_7_50,7,50,107,-,25,0:00:00.004715,107,50,2,50,0.5,
Randomized,low-dimensional/f7_l-d_kp_7_50,7,50,107,-,25,0:00:00.000462,59,32,4,-,-,
GeneticProgramming,low-dimensional/f7_l-d_kp_7_50,7,50,107,-,-,0:00:01.067590,91,48,4,75,-,
AntColony,low-dimensional/f7_l-d_kp_7_50,7,50,107,-,75,0:00:00.004439,107,50,2,50,0.5,
Randomized,low-dimensional/f7_l-d_kp_7_50,7,50,107,-,75,0:00:00.000912,107,50,2,-,-,
GeneticProgramming,low-dimensional/f7_l-d_kp_7_50,7,50,107,-,-,0:00:01.830214,107,50,2,100,-,
AntColony,low-dimensional/f7_l-d_kp_7_50,7,50,107,-,100,0:00:00.003841,107,50,2,50,0.5,
Randomized,low-dimensional/f7_l-d_kp_7_50,7,50,107,-,100,0:00:00.001456,107,50,2,-,-,
GeneticProgramming,low-dimensional/f7_l-d_kp_7_50,7,50,107,-,-,0:00:07.285211,107,50,2,200,-,
AntColony,low-dimensional/f7_l-d_kp_7_50,7,50,107,-,200,0:00:00.005127,107,50,2,50,0.5,
Randomized,low-dimensional/f7_l-d_kp_7_50,7,50,107,-,200,0:00:00.001291,100,47,3,-,-,
GeneticProgramming,low-dimensional/f7_l-d_kp_7_50,7,50,107,-,-,0:00:11.524570,107,50,2,250,-,
GeneticProgramming,low-dimensional/f7_l-d_kp_7_50,7,50,107,-,-,0:00:17.442097,105,50,4,300,-,
GeneticProgramming,low-dimensional/f7_l-d_kp_7_50,7,50,107,-,-,0:00:23.837901,107,50,2,350,-,
GeneticProgramming,low-dimensional/f7_l-d_kp_7_50,7,50,107,-,-,0:00:30.886768,107,50,2,400,-,
GeneticProgramming,low-dimensional/f7_l-d_kp_7_50,7,50,107,-,-,0:00:49.995785,107,50,2,500,-,
AntColony,low-dimensional/f7_l-d_kp_7_50,7,50,107,-,250,0:00:00.007588,107,50,2,100,-,
AntColony,low-dimensional/f7_l-d_kp_7_50,7,50,107,-,300,0:00:00.006569,107,50,2,100,-,
AntColony,low-dimensional/f7_l-d_kp_7_50,7,50,107,-,350,0:00:00.007506,107,50,2,100,-,
AntColony,low-dimensional/f7_l-d_kp_7_50,7,50,107,-,400,0:00:00.005599,107,50,2,100,-,
AntColony,low-dimensional/f7_l-d_kp_7_50,7,50,107,-,500,0:00:00.007180,107,50,2,100,-,
AntColony,low-dimensional/f7_l-d_kp_7_50,7,50,107,-,200,0:00:00.002102,102,48,4,25,0.5,
AntColony,low-dimensional/f7_l-d_kp_7_50,7,50,107,-,200,0:00:00.004007,107,50,2,50,0.5,
AntColony,low-dimensional/f7_l-d_kp_7_50,7,50,107,-,200,0:00:00.006186,107,50,2,75,0.5,
AntColony,low-dimensional/f7_l-d_kp_7_50,7,50,107,-,200,0:00:00.008289,107,50,2,100,0.5,
AntColony,low-dimensional/f7_l-d_kp_7_50,7,50,107,-,200,0:00:00.013215,107,50,2,200,0.5,
Randomized,low-dimensional/f7_l-d_kp_7_50,7,50,107,-,200,0:00:00.002238,93,49,4,0.2,-,
Randomized,low-dimensional/f7_l-d_kp_7_50,7,50,107,-,200,0:00:00.001709,102,48,4,0.3,-,
Randomized,low-dimensional/f7_l-d_kp_7_50,7,50,107,-,200,0:00:00.002166,96,49,3,0.4,-,
Randomized,low-dimensional/f7_l-d_kp_7_50,7,50,107,-,200,0:00:00.001491,70,31,1,0.5,-,
